Date(Y.YYY),Rain(mm)
2005.168,0.8
2005.171,1.6
2005.174,0
2005.177,0
2005.179,0
2005.182,0
2005.185,0
2005.188,0
2005.19,0.2
2005.193,0
2005.196,0
2005.199,0
2005.201,0
2005.204,0
2005.207,0
2005.21,0
2005.212,0
2005.215,0
2005.218,1.6
2005.221,2.2
2005.223,1.9
2005.226,0
2005.229,0
2005.232,0
2005.234,0
2005.237,0
2005.24,23.5
2005.242,3
2005.245,0
2005.248,0
2005.251,0
2005.253,0.6
2005.256,0.7
2005.259,1
2005.262,3
2005.264,6.8
2005.267,0.4
2005.27,0
2005.273,0
2005.275,0
2005.278,2.4
2005.281,0.2
2005.284,0.1
2005.286,1
2005.289,0
2005.292,3.9
2005.295,0.5
2005.297,1.7
2005.3,0
2005.303,0
2005.305,0.4
2005.308,0.6
2005.311,16.4
2005.314,3.2
2005.316,7.4
2005.319,4.2
2005.322,0.1
2005.325,0
2005.327,4.2
2005.33,0
2005.333,0
2005.336,1.1
2005.338,0
2005.341,0
2005.344,1.1
2005.347,0.1
2005.349,0
2005.352,0.8
2005.355,0
2005.358,0
2005.36,0
2005.363,0
2005.366,0
2005.368,0
2005.371,0.3
2005.374,0
2005.377,1.4
2005.379,1.9
2005.382,2.9
2005.385,9.4
2005.388,0
2005.39,1.2
2005.393,0
2005.396,0
2005.399,0
2005.401,0
2005.404,0
2005.407,0
2005.41,0
2005.412,0
2005.415,0.4
2005.418,0
2005.421,5
2005.423,0
2005.426,1
2005.429,0
2005.432,0
2005.434,0
2005.437,0
2005.44,0
2005.442,0.2
2005.445,0
2005.448,0
2005.451,2.1
2005.453,0.2
2005.456,0.5
2005.459,0
2005.462,0
2005.464,0
2005.467,0
2005.47,0
2005.473,0
2005.475,0
2005.478,8.1
2005.481,0
2005.484,0
2005.486,0
2005.489,4.3
2005.492,0.5
2005.495,0.6
2005.497,0.9
2005.5,0
2005.503,0
2005.505,3.2
2005.508,2.8
2005.511,0
2005.514,3.3
2005.516,0
2005.519,0
2005.522,9999.9
2005.525,0
2005.527,0
2005.53,0
2005.533,0
2005.536,0
2005.538,0
2005.541,0
2005.544,4
2005.547,0
2005.549,0
2005.552,0
2005.555,0
2005.558,2.1
2005.56,9.9
2005.563,0
2005.566,4.4
2005.568,1.1
2005.571,3.4
2005.574,0
2005.577,16.9
2005.579,13.7
2005.582,0
2005.585,0
2005.588,0
2005.59,7.9
2005.593,0
2005.596,0
2005.599,0
2005.601,0
2005.604,0
2005.607,0
2005.61,0
2005.612,0
2005.615,6.1
2005.618,0
2005.621,0
2005.623,0
2005.626,0
2005.629,5.5
2005.632,4.1
2005.634,0
2005.637,5.7
2005.64,5.1
2005.642,0.2
2005.645,9.6
2005.648,4.2
2005.651,0
2005.653,0
2005.656,0
2005.659,0
2005.662,0
2005.664,3.5
2005.667,0
2005.67,0
2005.673,0
2005.675,14.6
2005.678,0
2005.681,0
2005.684,0
2005.686,0
2005.689,10.9
2005.692,0
2005.695,0
2005.697,0
2005.7,0
2005.703,4.1
2005.705,5.2
2005.708,0
2005.711,0
2005.714,0
2005.716,0
2005.719,0
2005.722,0
2005.725,0
2005.727,1.7
2005.73,0.1
2005.733,0
2005.736,3.8
2005.738,0
2005.741,6.9
2005.744,0.8
2005.747,0.2
2005.749,0.3
2005.752,0
2005.755,0
2005.758,0
2005.76,0
2005.763,0
2005.766,0
2005.768,1.9
2005.771,0
2005.774,0
2005.777,0.5
2005.779,6.1
2005.782,0.1
2005.785,0
2005.788,0
2005.79,1.6
2005.793,0
2005.796,6.4
2005.799,3
2005.801,3.5
2005.804,0
2005.807,0
2005.81,8.5
2005.812,17.4
2005.815,0
2005.818,0
2005.821,1.1
2005.823,0.5
2005.826,0
2005.829,0.9
2005.832,4.2
2005.834,6.5
2005.837,7.9
2005.84,1.4
2005.842,0
2005.845,1.1
2005.848,7
2005.851,0
2005.853,3.7
2005.856,0
2005.859,0
2005.862,1.3
2005.864,0
2005.867,0
2005.87,0.6
2005.873,0.2
2005.875,0
2005.878,0
2005.881,0
2005.884,0
2005.886,0
2005.889,0
2005.892,0
2005.895,0
2005.897,1.6
2005.9,0
2005.903,0
2005.905,0
2005.908,0
2005.911,0
2005.914,0.6
2005.916,23.7
2005.919,5.1
2005.922,1
2005.925,0
2005.927,0
2005.93,0
2005.933,6.5
2005.936,0.1
2005.938,0
2005.941,0
2005.944,0
2005.947,0
2005.949,0
2005.952,0
2005.955,0
2005.958,0
2005.96,0
2005.963,0.1
2005.966,0
2005.968,0
2005.971,0
2005.974,0
2005.977,0
2005.979,0
2005.982,0
2005.985,0
2005.988,0
2005.99,0
2005.993,3.6
2005.996,11.2
2005.999,0.7
2006.001,0
2006.004,0
2006.007,1.6
2006.01,0.2
2006.012,0
2006.015,0.3
2006.018,0.4
2006.021,5.8
2006.023,0
2006.026,2
2006.029,0
2006.032,0
2006.034,0
2006.037,2.2
2006.04,0
2006.042,1
2006.045,1.2
2006.048,0.1
2006.051,0.5
2006.053,0
2006.056,0
2006.059,0
2006.062,0
2006.064,0
2006.067,0
2006.07,0
2006.073,0.4
2006.075,0
2006.078,0
2006.081,0
2006.084,0
2006.086,0
2006.089,0
2006.092,0
2006.095,0
2006.097,0
2006.1,0
2006.103,3.2
2006.105,0
2006.108,0
2006.111,0
2006.114,7.3
2006.116,6.7
2006.119,0.1
2006.122,12.9
2006.125,2.4
2006.127,0.7
2006.13,0
2006.133,0
2006.136,15.7
2006.138,0
2006.141,0
2006.144,0.2
2006.147,3.2
2006.149,0
2006.152,0
2006.155,0
2006.158,0.1
2006.16,0
2006.163,0.2
2006.166,0
2006.168,0
2006.171,0
2006.174,0
2006.177,0.5
2006.179,9.1
2006.182,9.6
2006.185,3.8
2006.188,0
2006.19,0
2006.193,0
2006.196,0
2006.199,0.7
2006.201,0
2006.204,0
2006.207,0
2006.21,0
2006.212,0
2006.215,0
2006.218,0
2006.221,0
2006.223,1.9
2006.226,1.3
2006.229,2.1
2006.232,2.3
2006.234,0.6
2006.237,1.7
2006.24,5.9
2006.242,0
2006.245,1.9
2006.248,2.6
2006.251,0.8
2006.253,0
2006.256,0
2006.259,0
2006.262,0
2006.264,0.5
2006.267,0.5
2006.27,2.5
2006.273,0
2006.275,2.8
2006.278,0
2006.281,0
2006.284,1.9
2006.286,0
2006.289,0.9
2006.292,0
2006.295,0
2006.297,0
2006.3,1
2006.303,0
2006.305,1.2
2006.308,0.6
2006.311,0
2006.314,0.8
2006.316,0
2006.319,0
2006.322,0
2006.325,0
2006.327,12.2
2006.33,0
2006.333,0
2006.336,0
2006.338,0
2006.341,0
2006.344,2.9
2006.347,14.9
2006.349,0.1
2006.352,0
2006.355,9.2
2006.358,0
2006.36,0
2006.363,0
2006.366,0
2006.368,0.9
2006.371,0.9
2006.374,7.1
2006.377,0.6
2006.379,9.3
2006.382,0.8
2006.385,10
2006.388,3.4
2006.39,3.4
2006.393,8.4
2006.396,3.1
2006.399,0
2006.401,0
2006.404,0.8
2006.407,3.7
2006.41,0.2
2006.412,0
2006.415,0
2006.418,0
2006.421,0
2006.423,0
2006.426,0
2006.429,0
2006.432,0
2006.434,0
2006.437,0
2006.44,0
2006.442,0
2006.445,0
2006.448,0.9
2006.451,0
2006.453,0
2006.456,0
2006.459,0
2006.462,0
2006.464,0
2006.467,1
2006.47,0
2006.473,0
2006.475,0.7
2006.478,0
2006.481,0
2006.484,8.5
2006.486,0
2006.489,0
2006.492,0
2006.495,0
2006.497,0
2006.5,0
2006.503,0
2006.505,1.7
2006.508,4.8
2006.511,0
2006.514,0.3
2006.516,1.5
2006.519,0
2006.522,1.3
2006.525,0
2006.527,0
2006.53,0
2006.533,0
2006.536,0
2006.538,0
2006.541,0
2006.544,0
2006.547,0.3
2006.549,0
2006.552,0
2006.555,8.9
2006.558,0
2006.56,0
2006.563,3.9
2006.566,0.7
2006.568,0
2006.571,0
2006.574,0.9
2006.577,0
2006.579,1.1
2006.582,0
2006.585,0.3
2006.588,0
2006.59,0
2006.593,0
2006.596,0
2006.599,0
2006.601,0
2006.604,0
2006.607,0
2006.61,0
2006.612,5.5
2006.615,0.5
2006.618,0
2006.621,0
2006.623,0
2006.626,8.2
2006.629,3.2
2006.632,1.9
2006.634,0.8
2006.637,0
2006.64,0
2006.642,1.5
2006.645,0
2006.648,1.6
2006.651,0
2006.653,3.9
2006.656,0
2006.659,3.6
2006.662,0
2006.664,0
2006.667,0
2006.67,0.7
2006.673,0
2006.675,0
2006.678,0
2006.681,0
2006.684,0
2006.686,0
2006.689,0
2006.692,0
2006.695,1.1
2006.697,0.1
2006.7,11.7
2006.703,0.5
2006.705,0
2006.708,0
2006.711,0
2006.714,0
2006.716,0
2006.719,0
2006.722,5.3
2006.725,19.6
2006.727,3.9
2006.73,0
2006.733,0
2006.736,0
2006.738,0.9
2006.741,1.4
2006.744,0.9
2006.747,2.9
2006.749,12.4
2006.752,7.4
2006.755,2.6
2006.758,0
2006.76,7.8
2006.763,3.9
2006.766,0
2006.768,0
2006.771,19.4
2006.774,7.7
2006.777,27.6
2006.779,0.1
2006.782,0
2006.785,0
2006.788,0
2006.79,0
2006.793,0
2006.796,10.1
2006.799,14.2
2006.801,2.2
2006.804,0
2006.807,7.7
2006.81,11.6
2006.812,0.6
2006.815,1.9
2006.818,0
2006.821,0.3
2006.823,0.1
2006.826,0
2006.829,0
2006.832,0
2006.834,0
2006.837,0
2006.84,0
2006.842,0
2006.845,0
2006.848,0
2006.851,0
2006.853,0
2006.856,0
2006.859,5.4
2006.862,0
2006.864,0.4
2006.867,0
2006.87,1.7
2006.873,12.9
2006.875,8
2006.878,22.8
2006.881,0
2006.884,8
2006.886,2.9
2006.889,0
2006.892,11.2
2006.895,0
2006.897,9.8
2006.9,11.7
2006.903,8.7
2006.905,13
2006.908,0
2006.911,0
2006.914,1.9
2006.916,2.8
2006.919,6.8
2006.922,0
2006.925,0.9
2006.927,1.9
2006.93,6.6
2006.933,3
2006.936,0
2006.938,0
2006.941,7.5
2006.944,1.7
2006.947,0.4
2006.949,0
2006.952,0
2006.955,4.8
2006.958,0
2006.96,2.2
2006.963,0.9
2006.966,0.1
2006.968,0
2006.971,0
2006.974,0
2006.977,0
2006.979,0
2006.982,0
2006.985,0.1
2006.988,0.2
2006.99,0
2006.993,17.1
2006.996,11.3
2006.999,7.2
2007.001,3.9
2007.004,0.2
2007.007,2.6
2007.01,0
2007.012,0.7
2007.015,13.9
2007.018,5.6
2007.021,1.2
2007.023,11.6
2007.026,0.4
2007.029,1.3
2007.032,0
2007.034,1.7
2007.037,0
2007.04,2.9
2007.042,4.9
2007.045,9.7
2007.048,1.1
2007.051,1.9
2007.053,0.5
2007.056,2.4
2007.059,0.1
2007.062,1.6
2007.064,0
2007.067,0
2007.07,0
2007.073,0
2007.075,0
2007.078,0
2007.081,0
2007.084,0
2007.086,0.1
2007.089,0
2007.092,0
2007.095,0
2007.097,0
2007.1,0
2007.103,3.7
2007.105,1.7
2007.108,5.2
2007.111,8.2
2007.114,4
2007.116,1.9
2007.119,14
2007.122,0
2007.125,1.4
2007.127,0
2007.13,0
2007.133,0.1
2007.136,1
2007.138,2.5
2007.141,0.6
2007.144,7.6
2007.147,3.9
2007.149,3
2007.152,7.8
2007.155,5.8
2007.158,5
2007.16,3.6
2007.163,0
2007.166,6.4
2007.168,0.1
2007.171,11.2
2007.174,11.5
2007.177,0.7
2007.179,0
2007.182,1.6
2007.185,0
2007.188,0
2007.19,0
2007.193,0
2007.196,0
2007.199,0
2007.201,0
2007.204,0
2007.207,0
2007.21,1
2007.212,1.8
2007.215,0
2007.218,1.1
2007.221,0.9
2007.223,0.2
2007.226,0
2007.229,0
2007.232,0
2007.234,0
2007.237,0
2007.24,6.7
2007.242,1.4
2007.245,0.1
2007.248,0
2007.251,0
2007.253,0
2007.256,0
2007.259,0
2007.262,0
2007.264,0
2007.267,0
2007.27,0
2007.273,0
2007.275,0
2007.278,0
2007.281,0
2007.284,0
2007.286,0
2007.289,0
2007.292,0
2007.295,0
2007.297,0
2007.3,0
2007.303,0
2007.305,0
2007.308,0.7
2007.311,0
2007.314,0
2007.316,0.2
2007.319,0
2007.322,0
2007.325,0
2007.327,0
2007.33,0
2007.333,0
2007.336,0
2007.338,0
2007.341,0
2007.344,0.5
2007.347,4.5
2007.349,0
2007.352,4.3
2007.355,9.6
2007.358,4.9
2007.36,0.6
2007.363,13.2
2007.366,2.2
2007.368,8.3
2007.371,4.1
2007.374,0.2
2007.377,1
2007.379,0
2007.382,0
2007.385,0.3
2007.388,0
2007.39,0
2007.393,0
2007.396,0
2007.399,8
2007.401,31.6
2007.404,3
2007.407,0.5
2007.41,3.5
2007.412,0.5
2007.415,0
2007.418,0
2007.421,1
2007.423,0
2007.426,0
2007.429,0
2007.432,0
2007.434,0
2007.437,0
2007.44,0
2007.442,0
2007.445,0
2007.448,0.3
2007.451,9.6
2007.453,1.6
2007.456,2.6
2007.459,1.9
2007.462,1.8
2007.464,19.3
2007.467,0
2007.47,15.6
2007.473,0.6
2007.475,3.2
2007.478,10.1
2007.481,0
2007.484,0
2007.486,0.4
2007.489,3.1
2007.492,2.8
2007.495,16.7
2007.497,0.5
2007.5,3.6
2007.503,1.1
2007.505,2
2007.508,1.8
2007.511,0
2007.514,0
2007.516,2.6
2007.519,2.2
2007.522,0
2007.525,0.1
2007.527,0
2007.53,1
2007.533,0.1
2007.536,3.2
2007.538,0.5
2007.541,0.5
2007.544,0.2
2007.547,26.5
2007.549,42.5
2007.552,2.9
2007.555,1.3
2007.558,3.6
2007.56,0
2007.563,0.2
2007.566,5.1
2007.568,0
2007.571,14.1
2007.574,0
2007.577,0
2007.579,0
2007.582,0
2007.585,0.4
2007.588,0
2007.59,0
2007.593,0
2007.596,0
2007.599,0
2007.601,0
2007.604,0
2007.607,0
2007.61,0
2007.612,1.4
2007.615,7.5
2007.618,6.7
2007.621,12.4
2007.623,0
2007.626,2
2007.629,5.8
2007.632,2
2007.634,0.5
2007.637,0
2007.64,1.8
2007.642,0
2007.645,0
2007.648,0
2007.651,0
2007.653,0
2007.656,0
2007.659,0
2007.662,0
2007.664,0
2007.667,0
2007.67,0.6
2007.673,0
2007.675,0
2007.678,0
2007.681,0
2007.684,0
2007.686,0
2007.689,0
2007.692,0
2007.695,0
2007.697,0
2007.7,0
2007.703,0
2007.705,0
2007.708,0
2007.711,0
2007.714,0
2007.716,0.2
2007.719,1.8
2007.722,0
2007.725,0
2007.727,11.2
2007.73,0
2007.733,15.5
2007.736,0
2007.738,0
2007.741,8.6
2007.744,0
2007.747,2.2
2007.749,3.3
2007.752,1.4
2007.755,0
2007.758,0
2007.76,0
2007.763,0
2007.766,0
2007.768,0.9
2007.771,16.6
2007.774,0
2007.777,0
2007.779,0
2007.782,0
2007.785,0
2007.788,0.5
2007.79,9
2007.793,0
2007.796,0
2007.799,0
2007.801,0
2007.804,0
2007.807,0
2007.81,0
2007.812,0
2007.815,0.5
2007.818,0
2007.821,0
2007.823,2.9
2007.826,0
2007.829,0
2007.832,0
2007.834,0
2007.837,0
2007.84,0
2007.842,0
2007.845,0.6
2007.848,0
2007.851,0
2007.853,3.8
2007.856,0
2007.859,0
2007.862,0.9
2007.864,2
2007.867,0.6
2007.87,0
2007.873,0
2007.875,0.7
2007.878,0.4
2007.881,9.8
2007.884,16.1
2007.886,2.9
2007.889,17.5
2007.892,0.1
2007.895,0
2007.897,0
2007.9,0
2007.903,0.1
2007.905,0.8
2007.908,0.7
2007.911,0
2007.914,11.8
2007.916,1.8
2007.919,2.2
2007.922,0
2007.925,4.6
2007.927,3.6
2007.93,6.1
2007.933,0.6
2007.936,8.2
2007.938,2.1
2007.941,0
2007.944,0
2007.947,0
2007.949,0
2007.952,0
2007.955,0
2007.958,0
2007.96,0
2007.963,0
2007.966,0
2007.968,0
2007.971,0
2007.974,0.5
2007.977,0.1
2007.979,8
2007.982,3.3
2007.985,0.1
2007.988,0
2007.99,4.4
2007.993,0
2007.996,0
2007.999,0
2008.001,0
2008.004,0
2008.007,0.1
2008.01,6.5
2008.012,0
2008.015,0.3
2008.018,1.9
2008.02,5.2
2008.023,1.2
2008.026,10.5
2008.029,17.2
2008.031,1.3
2008.034,13.4
2008.037,8.4
2008.04,7.8
2008.042,0.1
2008.045,3.4
2008.048,1.9
2008.051,1.4
2008.053,0.3
2008.056,1.6
2008.059,0
2008.061,0.1
2008.064,0
2008.067,0
2008.07,0
2008.072,0.1
2008.075,0
2008.078,2.5
2008.081,0.1
2008.083,4.9
2008.086,0
2008.089,0
2008.092,3.3
2008.094,3.8
2008.097,6.1
2008.1,0
2008.102,0.1
2008.105,0
2008.108,0
2008.111,0
2008.113,0
2008.116,0
2008.119,0
2008.122,0
2008.124,0
2008.127,0
2008.13,0
2008.133,0
2008.135,0
2008.138,0
2008.141,0
2008.143,0
2008.146,0
2008.149,0.5
2008.152,4.9
2008.154,0
2008.157,0
2008.16,0
2008.163,2.8
2008.165,0
2008.168,0
2008.171,0
2008.173,0
2008.176,0
2008.179,1.9
2008.182,0
2008.184,3.6
2008.187,12.7
2008.19,8.6
2008.193,1.7
2008.195,0
2008.198,1.9
2008.201,0
2008.204,15.9
2008.206,1.5
2008.209,0
2008.212,0
2008.214,0
2008.217,2.6
2008.22,2.5
2008.223,0.5
2008.225,0.1
2008.228,0.6
2008.231,0
2008.234,3
2008.236,0.7
2008.239,9.5
2008.242,3.7
2008.245,0
2008.247,0.8
2008.25,0
2008.253,1.8
2008.255,0
2008.258,1.1
2008.261,4.9
2008.264,0.7
2008.266,0
2008.269,0
2008.272,0
2008.275,0.6
2008.277,1.1
2008.28,0.7
2008.283,9.5
2008.286,0.7
2008.288,1.7
2008.291,0
2008.294,0
2008.296,1.2
2008.299,1.6
2008.302,0.6
2008.305,0.3
2008.307,1.6
2008.31,0.5
2008.313,1.7
2008.316,0
2008.318,0
2008.321,2
2008.324,1.4
2008.327,15.6
2008.329,6.4
2008.332,3.7
2008.335,0.6
2008.337,0
2008.34,5.4
2008.343,0
2008.346,0
2008.348,0
2008.351,0.3
2008.354,0
2008.357,0
2008.359,0
2008.362,0
2008.365,0
2008.367,0.6
2008.37,4.4
2008.373,0.1
2008.376,0.5
2008.378,0
2008.381,0
2008.384,0
2008.387,0
2008.389,0.4
2008.392,0.2
2008.395,5.2
2008.398,15
2008.4,17.6
2008.403,8.7
2008.406,4.7
2008.408,0.1
2008.411,0
2008.414,0.3
2008.417,0
2008.419,16.2
2008.422,12.5
2008.425,0
2008.428,0
2008.43,0
2008.433,0
2008.436,0
2008.439,0
2008.441,0
2008.444,9.9
2008.447,1.5
2008.449,0
2008.452,0
2008.455,0
2008.458,0
2008.46,0
2008.463,1.5
2008.466,0
2008.469,3.5
2008.471,3.5
2008.474,0
2008.477,0
2008.48,0
2008.482,0
2008.485,0
2008.488,0.9
2008.49,0
2008.493,0
2008.496,0
2008.499,0
2008.501,3.8
2008.504,0
2008.507,3.5
2008.51,0.4
2008.512,11.9
2008.515,4.1
2008.518,7.2
2008.52,20.5
2008.523,0.3
2008.526,9.7
2008.529,0.5
2008.531,0
2008.534,0
2008.537,0
2008.54,0
2008.542,0
2008.545,0.7
2008.548,0
2008.551,0
2008.553,0
2008.556,0
2008.559,0
2008.561,0
2008.564,0
2008.567,0
2008.57,0
2008.572,13.8
2008.575,0
2008.578,0
2008.581,0.2
2008.583,1.4
2008.586,2.9
2008.589,10.6
2008.592,2.9
2008.594,1.6
2008.597,0.1
2008.6,4.5
2008.602,0
2008.605,4.8
2008.608,2
2008.611,13.9
2008.613,1.6
2008.616,0.8
2008.619,0
2008.622,0
2008.624,3.3
2008.627,5.4
2008.63,0.9
2008.633,0.3
2008.635,0.2
2008.638,0.7
2008.641,0
2008.643,2.4
2008.646,0.1
2008.649,0
2008.652,0
2008.654,0
2008.657,0
2008.66,0
2008.663,0.4
2008.665,8.6
2008.668,9.2
2008.671,0
2008.673,0.1
2008.676,0.5
2008.679,12.8
2008.682,5
2008.684,0
2008.687,0.8
2008.69,3.9
2008.693,1.1
2008.695,0.1
2008.698,2
2008.701,0
2008.704,0
2008.706,0
2008.709,0
2008.712,0
2008.714,0
2008.717,0
2008.72,0
2008.723,0
2008.725,0
2008.728,0.5
2008.731,0.8
2008.734,0
2008.736,0
2008.739,0
2008.742,0.1
2008.745,1.1
2008.747,5.8
2008.75,0.1
2008.753,0.4
2008.755,0
2008.758,5.8
2008.761,8.6
2008.764,1.5
2008.766,2.9
2008.769,0
2008.772,0
2008.775,0
2008.777,0
2008.78,0
2008.783,0
2008.786,0.1
2008.788,0.2
2008.791,0
2008.794,0
2008.796,0
2008.799,0
2008.802,8.3
2008.805,0
2008.807,0
2008.81,2.4
2008.813,0
2008.816,4.9
2008.818,2.7
2008.821,0.1
2008.824,14.5
2008.827,0.1
2008.829,0.1
2008.832,0
2008.835,16.6
2008.837,0.3
2008.84,0.8
2008.843,0
2008.846,0.2
2008.848,0.4
2008.851,1.6
2008.854,7.9
2008.857,4.3
2008.859,21.9
2008.862,0
2008.865,0
2008.867,3.1
2008.87,0
2008.873,0
2008.876,0.2
2008.878,1.1
2008.881,0
2008.884,0
2008.887,1.3
2008.889,0.3
2008.892,1.1
2008.895,5.7
2008.898,0
2008.9,0
2008.903,0
2008.906,1.6
2008.908,0
2008.911,1.5
2008.914,3.3
2008.917,0
2008.919,0.1
2008.922,7.8
2008.925,0.2
2008.928,0
2008.93,0
2008.933,0
2008.936,2.2
2008.939,0
2008.941,0
2008.944,0
2008.947,10.8
2008.949,9.4
2008.952,0.1
2008.955,0
2008.958,1
2008.96,0
2008.963,0.1
2008.966,0
2008.969,0
2008.971,0
2008.974,0
2008.977,0.1
2008.98,0
2008.982,0
2008.985,0
2008.988,0
2008.99,0
2008.993,0
2008.996,0
2009.001,0
2009.004,0
2009.007,0
2009.01,0
2009.012,0
2009.015,0
2009.018,0.4
2009.021,0
2009.023,0
2009.026,0
2009.029,0
2009.032,2
2009.034,0
2009.037,0
2009.04,0.7
2009.042,2.7
2009.045,15.2
2009.048,5.2
2009.051,1.1
2009.053,0
2009.056,4.6
2009.059,10.1
2009.062,2.3
2009.064,3.9
2009.067,3.6
2009.07,0
2009.073,6.7
2009.075,2.2
2009.078,0
2009.081,0
2009.084,0
2009.086,1.6
2009.089,0.3
2009.092,2.5
2009.095,5.7
2009.097,3.9
2009.1,6.6
2009.103,0
2009.105,4.6
2009.108,26.8
2009.111,0.1
2009.114,2.1
2009.116,0.9
2009.119,0
2009.122,0
2009.125,0
2009.127,0
2009.13,0
2009.133,1.8
2009.136,0
2009.138,0
2009.141,0
2009.144,0
2009.147,0
2009.149,0
2009.152,0
2009.155,0
2009.158,0
2009.16,0
2009.163,0
2009.166,0
2009.168,15
2009.171,0
2009.174,0
2009.177,0
2009.179,0.2
2009.182,4.2
2009.185,2.8
2009.188,0
2009.19,0
2009.193,0
2009.196,0
2009.199,0
2009.201,0
2009.204,0
2009.207,0
2009.21,0
2009.212,0
2009.215,0
2009.218,0
2009.221,0
2009.223,1.1
2009.226,0
2009.229,1.4
2009.232,1
2009.234,0.1
2009.237,0.6
2009.24,0
2009.242,0
2009.245,0
2009.248,0
2009.251,0
2009.253,0
2009.256,0
2009.259,0
2009.262,0
2009.264,3.1
2009.267,1.2
2009.27,0.3
2009.273,3.4
2009.275,1.1
2009.278,0.2
2009.281,0
2009.284,0.4
2009.286,0.5
2009.289,4.1
2009.292,3.1
2009.295,0
2009.297,0
2009.3,0
2009.303,0
2009.305,0
2009.308,0
2009.311,2.5
2009.314,0
2009.316,3
2009.319,4.7
2009.322,0
2009.325,0
2009.327,0.5
2009.33,0
2009.333,0
2009.336,0
2009.338,0
2009.341,0
2009.344,0
2009.347,0.6
2009.349,0.2
2009.352,0
2009.355,0
2009.358,0
2009.36,0.6
2009.363,0.9
2009.366,13.7
2009.368,1.2
2009.371,1.2
2009.374,2.5
2009.377,0.5
2009.379,0
2009.382,0
2009.385,0
2009.388,0
2009.39,0
2009.393,0
2009.396,3
2009.399,1.4
2009.401,0.9
2009.404,0
2009.407,0
2009.41,0
2009.412,0
2009.415,0
2009.418,0
2009.421,0
2009.423,0
2009.426,2.2
2009.429,11.2
2009.432,0.6
2009.434,2.6
2009.437,0.3
2009.44,1.7
2009.442,0
2009.445,0
2009.448,0.4
2009.451,0
2009.453,1.4
2009.456,0
2009.459,0.2
2009.462,0
2009.464,1
2009.467,0
2009.47,0
2009.473,0
2009.475,0
2009.478,0
2009.481,0
2009.484,0
2009.486,0
2009.489,0
2009.492,0
2009.495,0
2009.497,0
2009.5,0.1
2009.503,0
2009.505,0
2009.508,0
2009.511,5
2009.514,5.9
2009.516,0
2009.519,0
2009.522,0.9
2009.525,9.1
2009.527,0
2009.53,0.2
2009.533,3.9
2009.536,1.9
2009.538,8.3
2009.541,7
2009.544,0.3
2009.547,0.5
2009.549,1.2
2009.552,2.9
2009.555,0
2009.558,8.9
2009.56,3.6
2009.563,0
2009.566,2.5
2009.568,0.2
2009.571,1
2009.574,5.9
2009.577,0.9
2009.579,1
2009.582,1
2009.585,0
2009.588,1.2
2009.59,0.2
2009.593,8
2009.596,10.6
2009.599,0
2009.601,0
2009.604,0
2009.607,0
2009.61,0
2009.612,2.3
2009.615,0
2009.618,0
2009.621,0
2009.623,0
2009.626,0
2009.629,0
2009.632,0
2009.634,0.1
2009.637,0.1
2009.64,0
2009.642,0
2009.645,0
2009.648,0.5
2009.651,1.4
2009.653,0.2
2009.656,4.8
2009.659,0
2009.662,0
2009.664,0
2009.667,0.4
2009.67,11.3
2009.673,0
2009.675,0
2009.678,0
2009.681,0.7
2009.684,0
2009.686,0
2009.689,0
2009.692,0
2009.695,0
2009.697,0
2009.7,0
2009.703,0
2009.705,2.3
2009.708,0
2009.711,0
2009.714,0
2009.716,0
2009.719,0
2009.722,0
2009.725,0
2009.727,0
2009.73,0
2009.733,0
2009.736,0
2009.738,0
2009.741,0
2009.744,0
2009.747,0.4
2009.749,0
2009.752,0
2009.755,0
2009.758,0
2009.76,6.4
2009.763,1.4
2009.766,14.6
2009.768,0
2009.771,0.9
2009.774,0
2009.777,2.1
2009.779,0
2009.782,0.1
2009.785,0
2009.788,0
2009.79,0
2009.793,0
2009.796,0
2009.799,0
2009.801,2.9
2009.804,0.1
2009.807,0
2009.81,2.9
2009.812,0.3
2009.815,0
2009.818,2.3
2009.821,0
2009.823,0
2009.826,0
2009.829,4.9
2009.832,4.7
2009.834,6.4
2009.837,2.6
2009.84,3.5
2009.842,1.6
2009.845,1.2
2009.848,3.3
2009.851,0.3
2009.853,0
2009.856,1.5
2009.859,1.4
2009.862,1.2
2009.864,17.8
2009.867,16.5
2009.87,11.8
2009.873,4.5
2009.875,0.1
2009.878,0
2009.881,0
2009.884,2.5
2009.886,0.4
2009.889,9.5
2009.892,4.8
2009.895,2.9
2009.897,9.1
2009.9,0.2
2009.903,0
2009.905,2.5
2009.908,21.5
2009.911,13.4
2009.914,1.1
2009.916,0.8
2009.919,17.5
2009.922,0
2009.925,2.4
2009.927,9.8
2009.93,0.1
2009.933,4.1
2009.936,1.1
2009.938,0.5
